sleeper_id,player,position,team,opponent,pts_ppr,pts_half_ppr,pts_std,stats_json
1825,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6203,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6238,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
7315,,FB,,,,,,"{""adp_dd_ppr"": 1000.0}"
7612,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8040,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
12100,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
3319,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12480,,TE,NO,,,,,"{""adp_dd_ppr"": 1000.0}"
4283,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8215,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4955,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
7529,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8061,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4924,,QB,BAL,,,,,"{""adp_dd_ppr"": 1000.0}"
13032,,TE,MIN,,,,,"{""adp_dd_ppr"": 1000.0}"
11088,,FB,,,,,,"{""adp_dd_ppr"": 1000.0}"
5699,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
3258,,TE,BAL,,,,,"{""adp_dd_ppr"": 1000.0}"
6164,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
184,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
2587,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5547,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
5549,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
7211,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
3410,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
1264,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
11556,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12188,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
973,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
4381,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
12477,,QB,SF,,,,,"{""adp_dd_ppr"": 1000.0}"
4169,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7899,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5117,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
7454,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
1793,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
8741,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4962,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6167,,RB,MIA,,,,,"{""adp_dd_ppr"": 1000.0}"
11595,,TE,KC,,,,,"{""adp_dd_ppr"": 1000.0}"
12531,,RB,CAR,,,,,"{""adp_dd_ppr"": 1000.0}"
4790,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5123,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
4183,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
5264,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
7320,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8238,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7335,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8420,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4221,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
6554,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4531,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
6963,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
4676,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8057,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
5101,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12431,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13705,,TE,BAL,,,,,"{""adp_dd_ppr"": 1000.0}"
12973,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
1619,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
13117,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
4839,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
11808,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4831,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7357,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8568,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12281,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6843,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
11136,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6898,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12777,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8864,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
14039,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
3660,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5009,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
3606,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6147,,QB,NYG,,,,,"{""adp_dd_ppr"": 1000.0}"
7789,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8749,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
14008,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
13275,,QB,LAR,,,,,"{""adp_dd_ppr"": 1000.0}"
7087,,RB,BAL,,,,,"{""adp_dd_ppr"": 1000.0}"
12969,,RB,NE,,,,,"{""adp_dd_ppr"": 1000.0}"
8423,,RB,CHI,,,,,"{""adp_dd_ppr"": 1000.0}"
10865,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12815,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4309,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
11653,,K,NO,,,,,"{""adp_dd_ppr"": 1000.0}"
13920,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12080,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
14067,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
14037,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12007,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
7084,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
11133,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7201,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
8055,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
1234,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
2900,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12541,,WR,LV,,,,,"{""adp_dd_ppr"": 1000.0}"
2913,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12306,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
11491,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12732,,WR,DET,,,,,"{""adp_dd_ppr"": 1000.0}"
12296,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13781,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
7996,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13269,,QB,LV,,,,,"{""adp_dd_ppr"": 1000.0}"
1338,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8634,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4187,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
2279,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
1476,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
5080,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6625,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
8884,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
12107,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4151,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
13124,,WR,NE,,,,,"{""adp_dd_ppr"": 1000.0}"
5195,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
1110,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5710,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7565,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
11374,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
11257,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7103,,RB,ARI,,,,,"{""adp_dd_ppr"": 1000.0}"
8589,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
1352,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4930,,TE,CHI,,,,,"{""adp_dd_ppr"": 1000.0}"
8419,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7005,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6144,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
3542,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
3495,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
11385,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
6334,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
13166,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
10230,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6951,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
13810,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4335,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
4392,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
11472,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6919,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
13773,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6188,,FB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12003,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12383,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12352,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
4752,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12062,,TE,MIN,,,,,"{""adp_dd_ppr"": 1000.0}"
11247,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4338,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12462,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6487,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
12893,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5295,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4485,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
3732,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8026,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
6089,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
11900,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8413,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
11474,,WR,ATL,,,,,"{""adp_dd_ppr"": 1000.0}"
13063,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
3504,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
8928,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12834,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
8105,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
5751,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
7009,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4409,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
6364,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6059,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12829,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13677,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8828,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12773,,QB,LAC,,,,,"{""adp_dd_ppr"": 1000.0}"
7176,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
2206,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
9481,,TE,GB,,,,,"{""adp_dd_ppr"": 1000.0}"
11213,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
13419,,RB,KC,,,,,"{""adp_dd_ppr"": 1000.0}"
5224,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4600,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5131,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12939,,RB,CAR,,,,,"{""adp_dd_ppr"": 1000.0}"
11548,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
4326,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
7109,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12226,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8129,,RB,PHI,,,,,"{""adp_dd_ppr"": 1000.0}"
3467,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
5272,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
8685,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
13281,,WR,NO,,,,,"{""adp_dd_ppr"": 1000.0}"
8437,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6595,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8173,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8243,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
13303,,QB,NYJ,,,,,"{""adp_dd_ppr"": 1000.0}"
559,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
5754,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
8201,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
13962,,WR,NE,,,,,"{""adp_dd_ppr"": 1000.0}"
5032,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4080,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5837,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
14058,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4997,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
3418,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4728,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
11312,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12538,,QB,MIA,,,,,"{""adp_dd_ppr"": 1000.0}"
4050,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13010,,RB,LAR,,,,,"{""adp_dd_ppr"": 1000.0}"
11209,,FB,,,,,,"{""adp_dd_ppr"": 1000.0}"
11867,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8416,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8621,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
5126,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13193,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
2073,,FB,,,,,,"{""adp_dd_ppr"": 1000.0}"
13726,,WR,DAL,,,,,"{""adp_dd_ppr"": 1000.0}"
5566,,FB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6973,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
5548,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6585,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12314,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
10223,,RB,CLE,,,,,"{""adp_dd_ppr"": 1000.0}"
7597,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
7287,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6161,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12134,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5250,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
2528,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
13225,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5199,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8224,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
7622,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
7236,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6401,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
2394,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8209,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5156,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
13276,,WR,NYJ,,,,,"{""adp_dd_ppr"": 1000.0}"
12818,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8051,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
7245,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
11210,,WR,ATL,,,,,"{""adp_dd_ppr"": 1000.0}"
4636,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
13963,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8089,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
3594,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
7859,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
3652,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8890,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
111,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
7550,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13152,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13003,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13121,,TE,MIN,,,,,"{""adp_dd_ppr"": 1000.0}"
6943,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
1984,,WR,MIA,,,,,"{""adp_dd_ppr"": 1000.0}"
13760,,WR,WAS,,,,,"{""adp_dd_ppr"": 1000.0}"
12170,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8539,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
6605,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7551,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
4350,,FB,,,,,,"{""adp_dd_ppr"": 1000.0}"
2880,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
7299,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7954,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7032,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
11802,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7522,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
6540,,WR,GB,,,,,"{""adp_dd_ppr"": 1000.0}"
12217,,TE,ARI,,,,,"{""adp_dd_ppr"": 1000.0}"
13804,,K,LV,,,,,"{""adp_dd_ppr"": 1000.0}"
7793,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8192,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
11502,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5139,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
1841,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
5590,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7572,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
5745,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
1817,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5801,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
3824,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
7904,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12404,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
8583,,TE,NO,,,,,"{""adp_dd_ppr"": 1000.0}"
14062,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4323,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
13343,,WR,ATL,,,,,"{""adp_dd_ppr"": 1000.0}"
1386,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6824,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
2817,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
2532,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
268,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6192,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
7076,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
11159,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4803,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
5863,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
11260,,FB,CHI,,,,,"{""adp_dd_ppr"": 1000.0}"
13844,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6873,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
208,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8560,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12984,,TE,TB,,,,,"{""adp_dd_ppr"": 1000.0}"
7296,,P,,,,,,"{""adp_dd_ppr"": 1000.0}"
1029,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
11874,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4344,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12150,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6892,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
13890,,WR,MIN,,,,,"{""adp_dd_ppr"": 1000.0}"
4218,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6178,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
12154,,TE,CLE,,,,,"{""adp_dd_ppr"": 1000.0}"
1642,,TE,NYG,,,,,"{""adp_dd_ppr"": 1000.0}"
13597,,QB,LAR,,,,,"{""adp_dd_ppr"": 1000.0}"
8849,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
8159,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
2751,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
2938,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
4895,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
3554,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
2152,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8018,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
13931,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5392,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
868,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
11486,,FB,,,,,,"{""adp_dd_ppr"": 1000.0}"
2600,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
7190,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
13101,,WR,BAL,,,,,"{""adp_dd_ppr"": 1000.0}"
12061,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
3582,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5358,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
11523,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12212,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
8572,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13681,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
13941,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6007,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
4327,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
1287,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
5210,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
3355,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13162,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4365,,FB,,,,,,"{""adp_dd_ppr"": 1000.0}"
2118,,TE,PIT,,,,,"{""adp_dd_ppr"": 1000.0}"
7095,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
7081,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6755,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6290,,WR,CHI,,,,,"{""adp_dd_ppr"": 1000.0}"
5692,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
11186,,RB,MIA,,,,,"{""adp_dd_ppr"": 1000.0}"
13710,,K,,,,,,"{""adp_dd_ppr"": 1000.0}"
7396,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5127,,QB,BUF,,,,,"{""adp_dd_ppr"": 1000.0}"
11447,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
5408,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
12469,,RB,CLE,,,,,"{""adp_dd_ppr"": 1000.0}"
3020,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
2879,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5285,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
1603,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
2930,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4931,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8697,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13291,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
13336,,WR,DEN,,,,,"{""adp_dd_ppr"": 1000.0}"
12933,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4274,,WR,CAR,,,,,"{""adp_dd_ppr"": 1000.0}"
13179,,WR,CAR,,,,,"{""adp_dd_ppr"": 1000.0}"
8217,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
6845,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
11366,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
13834,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
6535,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
13425,,QB,TB,,,,,"{""adp_dd_ppr"": 1000.0}"
4305,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
246,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
178,,QB,,,,,,"{""adp_dd_ppr"": 1000.0}"
8187,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
4489,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7603,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
7751,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8052,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8731,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
5463,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
7935,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6618,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
5046,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
4621,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
1329,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
8783,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
6728,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
5465,,TE,,,,,,"{""adp_dd_ppr"": 1000.0}"
4854,,WR,,,,,,"{""adp_dd_ppr"": 1000.0}"
1601,,RB,,,,,,"{""adp_dd_ppr"": 1000.0}"
